text1,text2,tag1,tag2,split,file,split
"Chefen för kommunikationsdepartementet, herr statsrådet LUNDKVIST:","Herr talman! Det är riktigt att det pågår ett arbete inom lotsorganisationsutredningen
              beträffande det sätt varpå vår lotsorganisation i framtiden skall
              vara uppbyggd. Vi väntar alltså ett förslag från utredningen.
              Bakgrunden till att den över huvud taget har fått ta itu med dessa
              problem är det faktum att antalet lotsningsuppgifter har minskat
              i mycket hög grad; de sjönk enbart mellan budgetåren 1965/66 och
              1966/67 med inte mindre än 30 procent. Detta gör det nödvändigt
              att se över hela organisationen. Jag har i mitt svar betonat att
              när vi senare går att ta ställning exempelvis till hur lotsorganisationen
              skall vara uppbyggd i framtiden, kommer detta att göras mot bakgrunden
              bl.a. av de yttranden som vi haft tillfälle att inhämta med anledning
              av lotsorganisationsutredningens förslag.",1,0,0,/content/corpus/protocols/1968/prot-1968--ak--9.xml,train
Anf. 162 RONNY OLANDER (s) replik:,"Fru talman! Vill bara tillsätta en utredning, säger Tobias Krantz.
              Den utredningen är ju en del i en helhet. Jag tror att hela det
              politiska fältet måste vara engagerat i detta, alltifrån socialpolitik,
              socialförsäkringspolitik, arbetsmarknadspolitik, utbildningspolitik
              och så vidare. Det är den helheten som jag efterlyser. Det är
              den man måste se också. Det är en viktig del.",1,0,0,/content/corpus/protocols/200708/prot-200708--122.xml,train
Anf. 22 THOMAS BODSTRÖM (s):,"Fru talman! Det är roligt att regeringen i sitt svar berömmer
              det arbete som den tidigare socialdemokratiska regeringen gjort,
              nämligen att se till att vi har polisutbildning vid universiteten
              i Umeå och Växjö. Det är dock inte någon akademisk utbildning.
              Det var ett första steg mot en akademisk utbildning, men det räcker
              inte. Även om högerregeringen anser att det socialdemokratiska
              arbetet var tillräckligt räcker det inte. Det var ett första steg.",1,0,0,/content/corpus/protocols/200910/prot-200910--74.xml,train
Anf. 109 LENA EK (C) replik:,"Herr talman, ärade ledamöter och ärade åhörare! Allra först vill
              jag säga att jag tycker att det är skönt att den nuvarande regeringen
              fortsätter arbetet med det som vi lade fram i kemikaliepropositionen
              från alliansregeringen och de uppdrag som det beslutas om här
              i riksdagen. Det gäller till exempel strategi för en giftfri vardag
              och det otroligt viktiga fokuset på barn, som vi har jobbat mycket
              med.",1,0,0,/content/corpus/protocols/201415/prot-201415--70.xml,train
Anf. 69 BJÖRN SÖDER (SD):,"Fru talman! Det fasansfulla som nu sker i och omkring Armenien
              och Republiken Artsach har knappast kunnat undgå någon. Azerbajdzjans
              handlingar, uppbackade av Turkiet, utgör allvarliga kränkningar
              av de grundläggande principerna i internationell rätt och går
              direkt emot tidigare uppmaningar om eldupphör från FN:s generalsekreterare.
              Azerbajdzjans återkommande våldshandlingar och militära eskalering
              är helt oacceptabla och måste fördömas av omvärlden.",1,0,0,/content/corpus/protocols/202021/prot-202021--23.xml,train
Herr Eriksson i Grängesberg:,"Herr talman! Även om detta yttrande kanhända formellt är så skrivet,
              att det inte är fråga om en utgift för kapitalökning, så är det
              dock skrivet på sådant sätt, att Kungl. Maj:t nog förstår, hur
              man menat.",1,0,0,/content/corpus/protocols/1922/prot-1922--ak--20.xml,train
Anf. 13 Statsminister FREDRIK REINFELDT (M):,"Herr talman! Det är väl ingen hemlighet att väldigt mycket av
              diskussionen har handlat om situationen i Spanien. Dels har det
              pekats ut ett troligt rekapitaliseringsbehov i storleksordningen
              100 miljarder euro för det spanska banksystemet, dels har det
              spekulerats kring huruvida den spanska staten skulle behöva inkomma
              med en begäran om ett särskilt stödpaket. Det måste vara spanjorerna
              och den spanska regeringen som till slut fattar det beslutet,
              men det bör noteras att den spanska statens ekonomiska problem
              även har en motsvarighet i att många av de spanska regionerna
              också har betydande ekonomiska problem.",1,0,0,/content/corpus/protocols/201213/prot-201213--14.xml,train
Anf. 15 MARIANNE ANDERSSON (c):,"Fru talman! Jag tackar för svaret, även om det egentligen inte
              innehåller svar på mina frågor. Det går förbi. Jag undrar vad
              de elöverkänsliga i landet känner när de läser en del välvilliga
              ord från Lars",1,0,0,/content/corpus/protocols/200102/prot-200102--58.xml,train
Anf. 54 Arbetsmarknadsminister HILLEVI ENGSTRÖM (M):,"Herr talman! Syftet med den reform om visstidsanställningar som
              vi diskuterar förtjänar att tas upp igen. Syftet är att fler människor
              ska kunna komma in på arbetsmarknaden inte att fler ska slängas
              ut. Jag håller med Ylva Johansson i hennes synpunkt; i den bästa
              av världar är det bra om så många som möjligt har tillsvidareanställningar.
              Men det är en fråga för arbetsgivaren och parterna att besluta
              om.",1,0,0,/content/corpus/protocols/201011/prot-201011--15.xml,train
Herr LUNDBERG (s):,"Herr talman! Utskottets talesman bara yrkar bifall till ett enhälligt
              utskottsutlåtande, och det är ju ganska enkelt. Jag förstår mer
              än väl att tredje lagutskottet har så många synder bakom sig i
              det här fallet, att det just inte kan göra något mera i detta
              sammanhang. Det skulle ha varit intressant om statsrådet Netzén
              hade varit närvarande. År 1950 var han en av de två skåningar
              som röstade för mitt avslagsyrkande vid det tillfället. Det skulle
              ha varit angeläget att av statsrådet få svar på en del av de frågor
              som jag har ställt.",1,0,0,/content/corpus/protocols/1960/prot-1960--ak--13.xml,train
Herr Petersson:,"Jag ber att få yrka bifall till den av mig och herr Ohlin avgivna
              reservationen.",1,0,0,/content/corpus/protocols/1946/prot-1946--fk--29.xml,train
Anf. 161 ROLF OLSSON (v) replik:,"Fru talman! Hillevi Engström, nu är inte detta det enda förslag
              som vi lägger fram. Vi står bakom väldigt mycket av det som står
              här tillsammans med Socialdemokraterna och Miljöpartiet. Vi har
              också en annan reservation som jag yrkade bifall till.",1,0,0,/content/corpus/protocols/200304/prot-200304--88.xml,train
Herr Fast:,"Herr talman! Jag tror, att denna kammare håller utskottsmajoriteten
              räkning för om vi icke gå in i en argumentation rörande alla skäl,
              som 1 denna fråga tidigare framförts. Reservanten själv gjorde
              icke detta, tydligen i känsla av att det icke tjänar mycket till
              att upprepa desamma. Riksdagen har ju, som reservanten här framhöll,
              vid åtskilliga tillfällen prövat denna fråga och alltid kommit
              till den slutsatsen, att skäl icke förelegat att vidtaga den ändring
              i fråga om valsättet, som föreslås i de föreliggande motionerna.
              Reservanterna erkänna ju själva, att de icke anfört några nya
              skäl.",1,0,0,/content/corpus/protocols/1935/prot-1935--ak--32.xml,train
Anf. 39 Utrikesminister MARGARETHA AF,UGGLAS (m):,1,1,1,/content/corpus/protocols/199293/prot-199293--62.xml,train
STAFFAN BURENSTAM LINDER (m) kort genmäle:,"Herr talman! Att denna debatt måste föras mot socialdemokraterna
              och Kjell-Olof Feldt beror på att det var den socialdemokratiska
              politik, bl. a. högskattepolitiken, som tidigare fördes som ledde
              fram till att svenskt näringsliv befann sig i ett så kritiskt
              läge när den tidigare regeringen tog över ansvaret. För att överbrygga
              de svårigheterna innan andra åtgärder — som också regeringen sedan
              vidtog — hann få effekt, har det under tiden varit nödvändigt
              att göra dessa omfattande satsningar på olika industrigrenar.
              Det är därför högst rimligt att för Kjell-Olof Feldt, snarare
              än för Nils Åsling, påpeka hur det lätt kan bli på det viset —
              för det har blivit så i svensk ekonomi genom er tidigare politik
              — att högskattepolitik skapar så stora skador att det sedan fordras
              ofantliga statsutgifter för att försöka reparera dessa skador.
              Det är exempel på rundgång.",1,0,0,/content/corpus/protocols/197879/prot-197879--76.xml,train
Herr LÖFGREN (fp):,"Herr talman! Jag finner det ganska beklämmande, att vi skall
              behöva diskutera denna fråga mot den bakgrund som herr Nilsson
              i Östersund nyss skisserade. Jag och många med mig har en helt
              annan bild av det sätt, på vilket ifrågavarande företag klarat
              en kinkig situation, än den herr Nilsson beskrev.",1,0,0,/content/corpus/protocols/1958/prot-1958-a-ak--16.xml,train
Anf. 23 EVA ERIKSSON (fp) replik:,"Fru talman! Jag begärde ordet när Hanna Zetterberg i sitt inlägg
              sade att hon inte förstod någonting, att hon kände frustration
              och att det var dubbelmoral.",1,0,0,/content/corpus/protocols/199697/prot-199697--41.xml,train
Anf. 116 INGEGERD ELM (s):,"Herr talman! Jag vet inte vad Rune Thorén har sysslat med tidigare,
              men det är inte särskilt vanligt att man ändrar lagar med retroaktiv
              verkan. Det är tvärtom mycket mycket ovanligt att sådana beslut
              fattas.",1,0,0,/content/corpus/protocols/198889/prot-198889--90.xml,train
Anf. 89 Arbetsmarknadsminister SVEN OTTO LITTORIN (m):,"Fru talman! Patrik Björck har frågat mig om jag avser att ta
              initiativ till att lägga ned utredningen och dra tillbaka förslaget
              om en obligatorisk a-kassa eller om det borgerliga systemskiftet
              ska fullföljas. Vidare har Sven-Erik Österberg frågat mig om jag
              fortfarande har för avsikt att försöka införa en obligatorisk
              arbetslöshetsförsäkring.",1,0,0,/content/corpus/protocols/200708/prot-200708--67.xml,train
