text,tag,hash,file
"Denna andel som kommunerna skall ha är inte heller beloppsmässigt
              fixerad vid bidraget 1965, eftersom skatteutjämningsbidraget är
              standardmässigt följsamt och även folkbibliotekens standard naturligtvis
              skall upprätthållas. Man skulle faktiskt kunna säga att om kommunen
              inte sköter folkbiblioteket så är den, om inte formellt juridiskt,
              så i varje fall moraliskt skyldig att återbetala de pengar den
              uppbär för folkbibliotekets räkning. Jag tycker det finns tillräckligt
              starka skäl att förutsätta att kommunerna inte kommer att missbruka
              det förtroende som visas dem.",0,1e26402f,/content/corpus/protocols/1965/prot-1965--fk--23.xml
"I följd härav uppsattes, upplästes och godkändes för huvudvoteringen
            en omröstningsproposition av följande lydelse:",0,a8d1d600,/content/corpus/protocols/1965/prot-1965--fk--21.xml
"»Mycket ofta är syftet med ett förvärv att exploatera egendomen
              för fritidsbebyggelse eller annan tätbebyggelse. Är det fråga
              om ett svagt jordbruk, vars mark inte finnes böra tas i anspråk
              för rationaliseringsändamål, följer av vad jag förut anfört att
              förvärvstillstånd skall ges om ej särskilda skäl talar mot bifall.
              Vid tillståndsprövningen bör planmyndigheterna som regel höras.
              Lämpligheten av den avsedda nya markanvändningen skall visserligen
              sedan prövas och avgöras i vanlig ordning enligt byggnadslagstiftningen,
              och den nya naturvårdslagen ger det allmänna",0,a89dd6ea,/content/corpus/protocols/1965/prot-1965--fk--21.xml
"att motverka denna utveckling är att göra yrkesskolan så stimulerande
              och attraktiv som möjligt. Det är därför som jag har anslutit
              mig till reservanterna på denna punkt.",0,991bcf32,/content/corpus/protocols/1965/prot-1965--fk--20.xml
Jag har inget annat yrkande än bifall till utskottets utlåtande.,0,1b471e29,/content/corpus/protocols/1965/prot-1965--fk--16.xml
"Om jag sedan får något ta upp de olika ting, som här har berörts
              av föregående talare, vill jag börja med herr Stefansons anförande.
              Herr Stefanson gjorde gällande att det vore rimligt att få in
              även reparationsoch underhållskostnader i reduktionsregeln. Vi
              inom utskottet menar, att det kan finnas visst fog för en neutral
              beskattning också på detta område. Att detta emellertid är förenat
              med tekniskt krångliga problem visas bäst av att herr Stefanson
              inte framställde något direkt yrkande om ändring utan i denna
              del endast avgivit en blank reservation.",0,c54cf618,/content/corpus/protocols/1965/prot-1965--fk--14.xml
"Till sist ett ytterligare påpekande för herr Nilsson: herr Nilsson
              har begivit sig långt utanför den ram som kan anses vara uppdragen
              för den moderna typen av enkla frågor.",0,41ca52c8,/content/corpus/protocols/1965/prot-1965--fk--13.xml
"När det sedan gäller frågan om boxingen skall jag bara kort och
              gott be att få hänvisa till att det föregående år inte kom några
              som helst motioner om den saken. Varför gjorde det inte det? Jo,
              helt enkelt därför att man då kunde konstatera att frågan om boxningens
              skadeverkningar hade tagits upp i Nordiska rådet och att rådet
              beslutat att göra en utredning. Man ansåg att man borde avvakta
              den utredningen. Den är inte klar. Precis samma skäl gäller i
              dag. Man bör alltså avvakta den utredning som pågår inom Nordiska
              rådet innan man tar ståndpunkt i denna fråga.",0,061bbf6f,/content/corpus/protocols/1965/prot-1965--fk--12.xml
"c) att riksdagen måtte, med bifall till motionerna I: 89 och
            II: 113, såvitt nu vore i fråga, uttala, att vid tillämpning av
            kungörelsen 1960:372, $ 9, beträffande »särskilda skäl» för förlängd
            amorteringstid för industrigarantilån till högst 20 år borde beaktas
            vad reservanterna anfört.",0,7222560f,/content/corpus/protocols/1965/prot-1965--fk--12.xml
"Den nu aktuella motionen går, som herr Kristiansson har sagt,
              i motsatt riktning. Man vill ha ett korttidsskydd och möjlighet
              att kombinera det med ett riskskydd. Det är alltså tvärtemot de
              synpunkter som bara för några år sedan framfördes, då lagstiftningen
              skulle genomföras.",0,b000864a,/content/corpus/protocols/1965/prot-1965--fk--10.xml
$ 14,0,6edf8f05,/content/corpus/protocols/1965/prot-1965--ak--9.xml
"1. är herr statsrådet beredd att innan proposition till riksdagen
            avlämnas låta utreda de sannolika verkningarna på samhällsviktiga
            områden av de föreslagna ändringarna i jordoch skogsförvärvslagarna?",0,656740f2,/content/corpus/protocols/1965/prot-1965--ak--6.xml
"Föredrogs bankoutskottets utlåtande nr 42, i anledning av Kungl.
            Maj:ts proposition om ökning av de svenska insatserna i Internationella
            valutafonden och Världsbanken.",0,d4642f0a,/content/corpus/protocols/1965/prot-1965--ak--30.xml
Herr LARSSON i Hedenäset (cp):,1,26494461,/content/corpus/protocols/1965/prot-1965--ak--28.xml
"fröken Wetterström ang. åtgärder mot vissa smittorisker. ......-.-.
            Svar på interpellationer av : herr Petersson ang. statens vattenfallsverks
            system för ränteberäkning och vinstredovisning. i: =sa.gssse'es
            ce: e sö ss ss os ss Ne rr herr Dickson ang. ATP-fonderna.......s.scssescsssssscoococc-cc
            herr Larsson i Hedenäset ang. förläggande till Norrland av industrier
            för försvarets behovs IM; I: : ass sc så ns ös sis sö en cs EN
            je FR herr Rimmerfors ang. möjligheten att receptfritt inköpa
            injektionssprutor och herr Engkvist ang. narkotikaproblemet...........-
            Reglering av priserna på vissa jordbruksprodukter, m. m, tillika
            svar på interpellation av herr Vigelsbo i anledning av prisutvecklingen
            beträffande livsmedel",0,180735c5,/content/corpus/protocols/1965/prot-1965--ak--28.xml
"Åtgärder för att förbättra företagshälsovården, m. m:;",0,cf952203,/content/corpus/protocols/1965/prot-1965--ak--24.xml
"Anledningen till att jag väckte motionen II:94 var att jag i
              min hemstad Örebro, som är .en militärstad, fått se konsekvenserna
              av en järnvägsnedläggelse, vilken på ett speciellt sätt missgynnar
              de värnpliktiga i staden. Regementet i Örebro har ett stort upptagningsområde
              — det sträcker sig långt söderut i länet ned mot Norrköping. Vi
              hade tidigare en järnvägsförbindelse med Norrköping, men den lades
              ned och ersattes med SJ:s bussar. Det sades då från SJ:s sida
              att nedläggandet inte skulle innebära några olägenheter för den
              fasta befolkningen.",0,12e0876e,/content/corpus/protocols/1965/prot-1965--ak--17.xml  
"När vi är inne på frågan om anomalierna i hyreslagstiftningen
              och hyresregleringen, vill jag ta upp problemet med detta rivningsraseri,
              som uppenbarligen bottnar i felaktiga normer för prissättningen.
              En ägare av ett gammalt hus kan inte höja hyrorna tillräckligt
              för att kunna renovera och reparera. Men en person som river ett
              gam-",0,c241fd56,/content/corpus/protocols/1965/prot-1965--ak--16.xml
Uppläsningen åhördes av kamma-,0,c5053ea1,/content/corpus/protocols/1965/prot-1965--ak--15.xml
"Undan för undan som bäckoch älvflottningen minskats har landsvägstransporterna
              av timmer från skogarna till fabrikerna vid kusten ökats. Detta
              har skett på tidigare mycket dåliga vägar. När tjällossningen
              sätter in, avstängs åtskilliga vägar i länet och står öppna endast
              för mjölktransporter och skolskjutsar.",0,e5dbc6ae,/content/corpus/protocols/1965/prot-1965--ak--15.xml
12 Nr 14,0,65566c37,/content/corpus/protocols/1965/prot-1965--ak--14.xml
"Den, det ej vill, röstar",0,c0387442,/content/corpus/protocols/1964/prot-1964-höst-fk--42.xml
110 Nr 41,0,b46ba10c,/content/corpus/protocols/1964/prot-1964-höst-fk--41.xml
Om ytterligare medel för kreditgarantier inom jordbruket,0,82742f49,/content/corpus/protocols/1964/prot-1964-höst-fk--37.xml
Riktlinjer för en aktiv lokaliseringspolitik m. m.,0,f586c30d,/content/corpus/protocols/1964/prot-1964-höst-ak--42.xml
"Herr talman! Fru Nettelbrandt har frågat, om jag vill medverka
              till att de myndigheter som har att tillämpa 3 kap. 13 $ lagen
              om allmän försäkring får möjlighet att, med större iakttagande
              av vad som prövas skäligt, bedöma när enligt lagen ett sådant
              avbrott i förvärvsarbete inträffar, att vederbörande förlorar
              rätten till tilläggssjukpenning.",0,cb5454e8,/content/corpus/protocols/1964/prot-1964-höst-ak--41.xml
"I propositionen föreslås, att eleverna inom tämligen vida gränser
              bör ha rätt",0,86502739,/content/corpus/protocols/1964/prot-1964-höst-ak--40.xml
"Fru Eriksson i Stockholm sade att det berodde på riksdagen att
              tillämpningen kommit till detta uttryck. Jag är inte alldeles
              säker på det, ty när riksdagen behandlade denna fråga fördes det
              inte något resonemang om att ärendena borde behandlas restriktivt.
              Man kan inte heller i lagtexten finna uttrycket »restriktivt»
              eller någonting som motsvarar detta. Och socialministern har inte
              i sitt uttalande i propositionen, såvitt jag förstår, nämnt ordet
              restriktivitet eller motsvarande. Andra lagutskottet, som behandlat
              propositionen, har heller inte sagt någonting om restriktivitet,",0,2b8b244a,/content/corpus/protocols/1964/prot-1964-höst-ak--37.xml
